code	url	product_name	brands_tags	stores	owner	labels_tags	nutriscore_score	nutriscore_grade	quantity	fat_100g	saturated_fat_100g	sugars_100g	proteins_100g	carbohydrates_100g	energy_100g	salt_100g	sodium_100g	computed_energy_100g	organic	level_salt	level_saturated_fat	level_sugars	level_fat	vegan	vegetarian	palm_oil
0072180635716	http://world-en.openfoodfacts.org/product/0072180635716/1-2-cheese-pizza-1-2-pepperoni-pizza-tony-s	1/2 Cheese Pizza & 1/2 Pepperoni Pizza	tony-s	NA	NA	NA	11	d	NA	8.89	3.7	6.67	8.89	31.85	1021	1.1475	0.459	1021.51	NA	m	m	m	m	f	f	t
0041190469529	http://world-en.openfoodfacts.org/product/0041190469529/2-cheese-pizza-natural-cheese-shoprite	2 CHEESE PIZZA NATURAL CHEESE	shoprite	NA	NA	en:no-artificial-flavors	22	e	8 oz	25	16.071428571429	0	21.428571428571	3.5714285714286	1345	1.9642857142857	0.78571428571428	1349.9999999999932	f	h	h	l	h			
0099482442897	http://world-en.openfoodfacts.org/product/0099482442897/365-everyday-value-chicken-bbq-sauce	365 everyday value, chicken & bbq sauce	365-everyday-value,whole-foods-market-inc	NA	NA	NA	2	b	NA	4.52	1.69	7.91	11.3	31.64	900	0.905	0.362	897.22	NA	m	m	m	m	f	f	f
0099482412753	http://world-en.openfoodfacts.org/product/0099482412753/365-everyday-value-mini-pizzas-three-cheese	365 everyday value, mini pizzas, three cheese	365-everyday-value,whole-foods-market-inc	NA	NA	NA	10	c	NA	10.53	3.38	3.01	11.28	28.57	1071	1.2975	0.519	1067.06	NA	m	m	l	m	f		f
0099482442873	http://world-en.openfoodfacts.org/product/0099482442873/365-everyday-value-organic-cheese-pizza	365 everyday value, organic cheese pizza	365-everyday-value,whole-foods-market-inc	NA	NA	en:organic	2	b	NA	6.25	2.84	2.27	11.93	25	858	0.91	0.364	859.06	t	m	m	l	m	f		f
0099482442880	http://world-en.openfoodfacts.org/product/0099482442880/365-everyday-value-pizza-spinach-feta	365 everyday value, pizza, spinach & feta	365-everyday-value,whole-foods-market-inc	NA	NA	NA	1	b	NA	4.71	2.06	1.18	9.41	25.29	787	0.81	0.324	764.17	NA	m	m	l	m	f		f
0072036019905	http://world-en.openfoodfacts.org/product/0072036019905/3-cheese-mini-pizza-bagels-harris-teeter	3 Cheese Mini Pizza Bagels	harris-teeter	NA	NA	NA	3	c	NA	4.55	3.41	3.41	11.36	29.55	858	1.1925	0.477	863.82	NA	m	m	l	m	f		
0070038643845	http://world-en.openfoodfacts.org/product/0070038643845/3-cheese-mozzarella	3 cheese mozzarella	NA	NA	NA	NA	4	c	NA	10.204081632653	4.0816326530612	2.0408163265306	9.5238095238095	29.931972789116	1053	0.85034013605442	0.340136054421768	1048.2993197278945	NA	m	m	l	m	f		f
0042272001910	http://world-en.openfoodfacts.org/product/0042272001910/3-cheese-pizza-amy-s	3 cheese pizza	amy-s	NA	NA	NA	4	c	NA	10.95	2.55	4.38	7.3	29.93	1038	1.0575	0.423	1038.06	NA	m	m	l	m	f		f
0193476002422	http://world-en.openfoodfacts.org/product/0193476002422/3-cheese-pizza	3 cheese pizza	NA	NA	NA	NA	4	c	NA	10.204081632653	4.0816326530612	2.0408163265306	9.5238095238095	29.931972789116	1053	0.85034013605442	0.340136054421768	1048.2993197278945	NA	m	m	l	m	f		f
0607880102628	http://world-en.openfoodfacts.org/product/0607880102628/3-cheese-pizza	3 cheese pizza	NA	NA	NA	NA	10	c	NA	10.884353741497	3.4013605442177	2.0408163265306	7.4829931972789	32.65306122449	1082	1.1394557823129	0.45578231292516	1085.0340136054603	NA	m	m	l	m			
0011225175497	http://world-en.openfoodfacts.org/product/0011225175497/3-cheese-pizza-3-cheese	3 cheese pizza, 3 cheese	NA	NA	NA	NA	4	c	NA	10.2	4.76	2.72	9.52	32.65	1084	0.8325	0.333	1094.29	NA	m	m	l	m	f		f
0888670029633	http://world-en.openfoodfacts.org/product/0888670029633/3-cheeses-and-tomato-sauce-seasoned-with-extra-virgin-olive-oil-pizza-three-cheese-wellsley-farms	3 cheeses and tomato sauce seasoned with extra virgin olive oil pizza, three cheese	wellsley-farms	NA	NA	en:organic	10	c	NA	8.04	4.46	0.89	10.71	27.68	971	1.1375	0.455	950.11	t	m	m	l	m	f		f
0193476002392	http://world-en.openfoodfacts.org/product/0193476002392/3-meat-pizza	3 meat PIZZA	NA	NA	NA	NA	10	c	NA	10.204081632653	3.4013605442177	2.0408163265306	7.4829931972789	32.65306122449	1082	1.1734693877551	0.46938775510204	1059.8639455782323	NA	m	m	l	m	f	f	t
0036800405660	http://world-en.openfoodfacts.org/product/0036800405660/3-meat-pizza-clear-value	3 Meat Pizza	clear-value	NA	NA	NA	5	c	NA	10.2	3.4	2.04	7.48	31.97	1054	1.105	0.442	1048.05	NA	m	m	l	m	f	f	t
0011225122743	http://world-en.openfoodfacts.org/product/0011225122743/3-meat-sausage-pepperoni-ham-pizza-3-meat-valu-time	3 meat sausage pepperoni & ham pizza, 3 meat	valu-time	NA	NA	NA	5	c	NA	10.2	3.4	2.04	7.48	31.97	1054	1.105	0.442	1048.05	NA	m	m	l	m	f	f	t
0723055863979	http://world-en.openfoodfacts.org/product/0723055863979/3-meat-supreme-pizza-with-pepperoni-chicken-whole-foods-market	3 Meat Supreme Pizza With Pepperoni, Chicken	whole-foods-market,harry-s-farmers-market-ltd	NA	NA	NA	2	b	NA	4.71	2.35	1.18	7.06	11.47	481	0.71628	0.286512	489.28	NA	m	m	l	m	f	f	f
0011161037422	http://world-en.openfoodfacts.org/product/0011161037422/4-cheese-blend-rising-crust-pizza	4 cheese blend rising crust pizza	NA	NA	NA	NA	3	c	NA	5.97	2.99	5.97	10.45	32.09	937	1.305	0.522	944.07	NA	m	m	m	m	f		
0018894315971	http://world-en.openfoodfacts.org/product/0018894315971/4-cheese-blend-rising-crust-pizza-big-y-foods-inc	4 Cheese Blend Rising Crust Pizza	big-y-foods-inc	NA	NA	NA	4	c	NA	6.77	3.01	3.76	9.02	30.83	912	1.505	0.602	927.94	NA	h	m	l	m	f		
0079114424446	http://world-en.openfoodfacts.org/product/0079114424446/4-cheese-pizza-puff	4-cheese pizza puff	NA	NA	NA	NA	12	d	24 oz	14.705882352941	7.0588235294118	2.3529411764706	8.2352941176471	27.058823529412	1132	0.83823529411765	0.33529411764706	1144.1176470588217	NA	m	h	l	m			
0766071102110	http://world-en.openfoodfacts.org/product/0766071102110/4-formaggi-pizza	4 formaggi Pizza	NA	NA	NA	NA	15	d	NA	13.076923076923	8.4615384615385	4.6153846153846	13.076923076923	30.769230769231	1223	1.2692307692308	0.50769230769232	1229.230769230769	NA	m	h	l	m			
0041498184612	http://world-en.openfoodfacts.org/product/0041498184612/4-meat-medley-pizza	4-meat medley pizza	NA	NA	NA	NA	12	d	NA	9.42	3.62	3.62	10.14	28.99	1000	1.6125	0.645	1013.75	NA	h	m	l	m	f	f	
0042197002054	http://world-en.openfoodfacts.org/product/0042197002054/4-meat-pizza	4-Meat Pizza	NA	NA	NA	NA	14	d	NA	13.53	6.02	2.26	14.29	18.8	1070	1.6997	0.67988	1063.14	NA	h	h	l	m	f	f	
0042197003365	http://world-en.openfoodfacts.org/product/0042197003365/4-meat-sausage-bacon-canadian-style-bacon-pepperoni-pizza-4-meat	4-meat sausage, bacon, canadian style bacon & pepperoni pizza, 4-meat	NA	NA	NA	NA	16	d	NA	15.49	5.63	0	13.38	16.9	1151	2.0775	0.831	1087.89	NA	h	h	l	m	f	f	
0870375005111	http://world-en.openfoodfacts.org/product/0870375005111/5-cheese-bread-motor-city-pizza-co	5 cheese bread	motor-city-pizza-co	NA	NA	NA	13	d	22.43 oz (636g)	11.320754716981	5.6603773584906	1.8867924528302	13.207547169811	30.188679245283	1184	1.1792452830189	0.47169811320756	1156.603773584895	NA	m	h	l	m	f		t
0071921377601	http://world-en.openfoodfacts.org/product/0071921377601/5-cheese-mozzarella-cheddar-parmesan-asiago-romano-original-pizza-tombstone	5 cheese mozzarella, cheddar, parmesan, asiago & romano original pizza	tombstone	NA	NA	en:keep-frozen,en:real-seal	10	c	19.8 oz.	11.43	5	2.86	12.14	24.29	1046	1.0175	0.407	1042.22	f	m	m	l	m	f		f
0681131171175	http://world-en.openfoodfacts.org/product/0681131171175/5-cheese-pizza	5 cheese pizza	NA	NA	NA	NA	12	d	NA	9.74	5.19	2.6	10.39	24.03	950	1.3625	0.545	945.52	NA	m	h	l	m	f		
0688267136252	http://world-en.openfoodfacts.org/product/0688267136252/5-cheese-pizza	5 cheese pizza	NA	NA	NA	NA	13	d	NA	10.22	5.11	2.92	10.95	26.28	1008	1.24	0.496	1011.05	NA	m	h	l	m	f		f
0041498184629	http://world-en.openfoodfacts.org/product/0041498184629/5-cheese-pizza	5-cheese pizza	NA	NA	NA	NA	11	d	NA	9.23	3.85	3.85	11.54	30.77	1029	1.345	0.538	1060.78	NA	m	m	l	m	f		f
0681131278270	http://world-en.openfoodfacts.org/product/0681131278270/5-cheese-pizza-marketside	5 Cheese Pizza	marketside	NA	NA	NA	14	d	NA	12.23	6.47	2.16	10.79	27.34	1084	1.2609	0.50436	1100.72	NA	m	h	l	m	f		t
0026605111200	http://world-en.openfoodfacts.org/product/0026605111200/5-cheese-thin-crust-pizza	5 cheese thin crust pizza	NA	NA	NA	NA	12	d	NA	8.2	4.92	2.46	10.66	27.05	962	1.3725	0.549	944.47	NA	m	m	l	m	f		f
0719283090096	http://world-en.openfoodfacts.org/product/0719283090096/5-cheese-traditional-crust-pizza	5 cheese traditional crust pizza	NA	NA	NA	NA	11	d	NA	10.88	4.76	2.04	11.56	29.25	1109	1.02	0.408	1096.33	NA	m	m	l	m	f		
0078742437200	http://world-en.openfoodfacts.org/product/0078742437200/5-meat-stuffed-crust-pizza	5 meat stuffed crust pizza	NA	NA	NA	NA	12	d	NA	10.69	5.03	3.14	10.69	25.79	1054	1.4475	0.579	1015.69	NA	m	h	l	m	f	f	t
5000221600046	http://world-en.openfoodfacts.org/product/5000221600046/6-apple-pies-mr-kiplling	6 Apple Pies	mr-kiplling	NA	NA	NA	13	d	NA	13.21	4.72	24.53	3.77	54.72	1343	0.2825	0.113	1483.10	NA	l	m	h	m	f		t
0041512104985	http://world-en.openfoodfacts.org/product/0041512104985/6-mini-cheese-pizza-first-street	6 mini cheese pizza	first-street	NA	NA	NA	12	d	36 oz	12.941176470588	5.2941176470588	2.3529411764706	11.176470588235	22.352941176471	984	1.3529411764706	0.54117647058824	1048.823529411758	NA	m	h	l	m	f		f
0680816030127	http://world-en.openfoodfacts.org/product/0680816030127/8-caramel-apple-pie-tgo	"8"" caramel apple pie"	tgo	NA	NA	NA	15	d	NA	16.94	7.26	20.97	1.61	36.29	1247	0.525	0.21	1271.08	NA	m	h	h	m	f		t
0783045655854	http://world-en.openfoodfacts.org/product/0783045655854/8-lemon-meringue-pie	"8"" Lemon Meringue Pie"	NA	NA	NA	NA	14	d	NA	10.17	4.24	25.42	2.54	41.53	1100	0.53	0.212	1125.48	NA	m	m	h	m	f		t
0085239023037	http://world-en.openfoodfacts.org/product/0085239023037/a-blend-of-mozzarella-fontina-asiago-parmesan-romano-cheese-mushrooms-creamy-truffle-oil-sauce-on-a-crispy-ultra-thin-crust-pizza	A blend of mozzarella, fontina, asiago, parmesan & romano cheese, mushrooms & creamy truffle oil sauce on a crispy, ultra-thin crust pizza	NA	NA	NA	NA	12	d	NA	11.43	6.43	1.43	9.29	18.57	895	1.0525	0.421	896.53	NA	m	h	l	m	f		
0079893311180	http://world-en.openfoodfacts.org/product/0079893311180/a-blend-of-mozzarella-parmesan-and-romano-cheeses-open-nature	A Blend Of Mozzarella, Parmesan And Romano Cheeses	open-nature	NA	NA	en:no-gluten	9	c	NA	7.19	4.58	3.92	9.15	26.14	904	1.2575	0.503	865.96	f	m	m	l	m	f		
0079893311173	http://world-en.openfoodfacts.org/product/0079893311173/a-blend-of-mozzarella-parmesan-and-romano-cheeses	A Blend Of Mozzarella, Parmesan And Romano Cheeses	NA	NA	NA	NA	9	c	NA	8.13	5	3.75	9.38	24.38	889	1.2065	0.4826	874.73	NA	m	m	l	m	f		
0072180631930	http://world-en.openfoodfacts.org/product/0072180631930/a-crust-topped-with-gravy-sausage-scrambled-eggs-mozzarella-and-cheddar-cheese-sausage-red-baron	A crust topped with gravy, sausage, scrambled eggs, mozzarella and cheddar cheese, sausage	red-baron	NA	NA	NA	12	d	NA	11.45	5.42	6.02	9.64	27.71	1033	1.115	0.446	1058.60	NA	m	h	m	m	f	f	t
0892453001167	http://world-en.openfoodfacts.org/product/0892453001167/against-the-grain-pepperoni-pizza-against-the-grain-gourmet	Against the grain pepperoni pizza	against-the-grain-gourmet	NA	NA	NA	13	d	NA	19.8529	7.3529	0.7353	9.5588	22.7941	1323	0.6985295	0.2794118	1284.5566	NA	m	h	l	m	f	f	
0688267137921	http://world-en.openfoodfacts.org/product/0688267137921/ahold-self-rising-crust-1-2-pepperoni-1-2-cheese-pizza	Ahold, self-rising crust, 1/2 pepperoni & 1/2 cheese pizza	ahold	NA	NA	NA	4	c	NA	8.82	3.31	2.94	8.82	30.88	983	1.2125	0.485	1001.24	NA	m	m	l	m	f	f	
0688267053054	http://world-en.openfoodfacts.org/product/0688267053054/ahold-self-rising-crust-supreme-pizza	Ahold, self-rising crust, supreme pizza	ahold	NA	NA	NA	3	c	NA	9.09	3.03	3.03	8.33	28.03	950	1.2875	0.515	954.45	NA	m	m	l	m	f	f	
0090090656553	http://world-en.openfoodfacts.org/product/0090090656553/albert-s-pizza-roasted-vegan-dextro-corporation	Albert's Pizza, Roasted Vegan	dextro-corporation	NA	NA	en:vegetarian,en:vegan	-1	a	NA	3.85	0	1.92	4.49	25.64	644	0.4325	0.173	654.66	f	m	l	l	m	t	t	
0860997002629	http://world-en.openfoodfacts.org/product/0860997002629/alex-s-awesome-sourdough	Alex's awesome sourdough	NA	NA	NA	en:organic,en:no-gmos,en:usda-organic,en:non-gmo-project	6	c	NA	6.951871657754	3.2085561497326	0.53475935828877	10.695187165775	35.828877005348	1052	1.2032085561497	0.48128342245988	1048.128342245989	t	m	m	l	m	f		
0028704471001	http://world-en.openfoodfacts.org/product/0028704471001/alfredo-pizza-pizza-corner	Alfredo Pizza	pizza-corner	NA	NA	NA	11	d	NA	8.43	3.61	1.2	12.05	27.71	1033	1.265	0.506	987.83	NA	m	m	l	m	f		
0046828211679	http://world-en.openfoodfacts.org/product/0046828211679/alla-prima-hand-crafted-quiche-lorraine	Alla Prima Hand-crafted Quiche Lorraine	NA	NA	NA	NA	15	d	32 oz	19.285714285714	10	1.4285714285714	8.5714285714286	15	1106	0.73214285714285	0.29285714285714	1114.2857142857042	NA	m	h	l	m			
0036800378483	http://world-en.openfoodfacts.org/product/0036800378483/all-natural-multigrain-ultra-thin-crust-roasted-vegetable-pizza-with-mozzarella-with-cheddar-parmesan-and-romano-cheese-red-yellow-pepper-red-onion-and-broccoli-roasted-vegetable-full-circle	All natural, multigrain ultra thin crust roasted vegetable pizza with mozzarella, with cheddar, parmesan and romano cheese, red & yellow pepper, red onion and broccoli, roasted vegetable	full-circle	NA	NA	NA	1	b	NA	6.57	3.65	2.92	8.76	18.98	674	0.82	0.328	714.67	NA	m	m	l	m	f		
0036800379602	http://world-en.openfoodfacts.org/product/0036800379602/all-natural-multigrain-ultra-thin-crust-supreme-pizza-with-mozzarella-white-cheddar-parmesan-and-romano-cheese-uncured-pepperoni-italian-sausage-red-green-pepper-and-onion-supreme	All natural, multigrain ultra thin crust supreme pizza with mozzarella white cheddar, parmesan and romano cheese, uncured pepperoni, italian sausage, red & green pepper and onion, supreme	NA	NA	NA	NA	10	c	NA	11.51	5.04	3.6	11.51	17.99	904	1.4025	0.561	927.37	NA	m	h	l	m	f	f	
0036800379596	http://world-en.openfoodfacts.org/product/0036800379596/all-natural-multigrain-ultra-thin-crust-uncured-pepperoni-pizza-with-mozzarella-white-cheddar-parmesan-and-romano-cheeses-uncured-pepperoni-full-circle	All natural, multigrain ultra thin crust uncured pepperoni pizza with mozzarella, white cheddar, parmesan and romano cheeses, uncured pepperoni	full-circle	NA	NA	NA	15	d	NA	13.6	6.4	3.2	12.8	19.2	1038	1.64	0.656	1047.2	NA	h	h	l	m	f	f	
0816546010614	http://world-en.openfoodfacts.org/product/0816546010614/all-natural-pepperoni-mozzarella-cheese-in-a-puff-pastry-pie-boomerang	All natural pepperoni, mozzarella cheese in a puff pastry pie	boomerang	NA	NA	NA	4	c	NA	10.59	4.71	1.76	10.59	28.82	1033	0.81	0.324	1061.80	NA	m	m	l	m	f	f	t
0020662005434	http://world-en.openfoodfacts.org/product/0020662005434/all-natural-pizza-thin-crispy-multi-grain-with-flaxseed-newman-s-own	All Natural Pizza, Thin & Crispy Multi-Grain With Flaxseed	newman-s-own,newman-s-own-inc	NA	NA	NA	2	b	NA	7.81	3.52	1.56	8.59	25.78	883	1.1125	0.445	873.26	NA	m	m	l	m	f		
0725439979597	http://world-en.openfoodfacts.org/product/0725439979597/all-natural-thin-crispy-cheese-pizza-nature-s-place	All Natural Thin & Crispy Cheese Pizza	nature-s-place	NA	NA	NA	10	c	NA	11.11	5.56	2.38	11.9	22.22	996	1.19	0.476	991.11	NA	m	h	l	m	f		f
0725439979580	http://world-en.openfoodfacts.org/product/0725439979580/all-natural-thin-crispy-pizza-uncured-pepperoni-nature-s-place	All Natural Thin & Crispy Pizza Uncured Pepperoni	nature-s-place	NA	NA	NA	9	c	NA	9.6	4	2.4	12.8	22.4	937	1.48336	0.593344	953.6	NA	m	m	l	m	f		f
0731789130250	http://world-en.openfoodfacts.org/product/0731789130250/american-flat-bread	American flat bread	NA	NA	NA	NA	3	c	NA	9.9290780141844	3.5460992907801	1.4184397163121	8.5106382978723	27.659574468085	979	0.99290780141845	0.39716312056738	982.2695035460969	NA	m	m	l	m	f		
0731789130274	http://world-en.openfoodfacts.org/product/0731789130274/american-flatbread-bruschetta-inspired-with-homemade	American flatbread bruschetta inspired with homemade	NA	NA	NA	NA	1	b	NA	5.7142857142857	0.71428571428571	1.4285714285714	4.2857142857143	25.714285714286	717	0.80357142857143	0.321428571428572	721.4285714285760	NA	m	l	l	m			f
0731789035203	http://world-en.openfoodfacts.org/product/0731789035203/american-flatbread-delicious-crispy-uncured	American flatbread delicious & crispy uncured	NA	NA	NA	NA	14	d	NA	10.46	5.23	0.65	12.42	25.49	1039	1.6601	0.66404	1031.49	NA	h	h	l	m	f	f	
0731789813214	http://world-en.openfoodfacts.org/product/0731789813214/american-flatbread-handmade-thin-crispy-pizza	American flatbread handmade thin & crispy pizza	NA	NA	NA	en:kosher	4	c	NA	7.5471698113208	3.7735849056604	2.5157232704403	10.691823899371	28.301886792453	947	1.2893081761006	0.51572327044024	942.1383647798776	f	m	m	l	m	f		f
0731789035104	http://world-en.openfoodfacts.org/product/0731789035104/american-flatbread-uncured-pepperoni-uncured	American flatbread uncured pepperoni & uncured	NA	NA	NA	NA	12	d	NA	9.09	4.13	0.83	11.57	26.45	968	1.4484	0.57936	982.67	NA	m	m	l	m	f	f	
0652160013552	http://world-en.openfoodfacts.org/product/0652160013552/amnon-s-pizza-large-pizza-slices	Amnon's pizza, large pizza slices	amnon-s-pizza	NA	NA	NA	10	c	NA	6.49	3.9	2.6	11.69	32.47	979	1.395	0.558	990.85	NA	m	m	l	m	f		
0042272001217	http://world-en.openfoodfacts.org/product/0042272001217/amy-frozen-cheese-pizza-snacks-amy-s	Amy& frozen cheese pizza snacks	amy-s	NA	NA	NA	10	c	6 oz	10.59	4.71	3.53	10.59	29.41	1083	1.3148	0.52592	1071.83	NA	m	m	l	m	f		f
0042272000319	http://world-en.openfoodfacts.org/product/0042272000319/amy-s-apple-pie	Amy's, apple pie	amy-s	NA	NA	NA	4	c	NA	7.02	3.95	13.16	1.75	32.46	845	0.295	0.118	841.31	NA	l	m	h	m	f		f
0042272009602	http://world-en.openfoodfacts.org/product/0042272009602/amy-s-pizza-bites-cheese	Amy's, pizza bites cheese	amy-s,amy-s-kitchen-inc	NA	NA	NA	4	c	NA	10.39	3.25	2.6	9.09	24.68	979	1.235	0.494	958.52	NA	m	m	l	m	f		f
0042272001057	http://world-en.openfoodfacts.org/product/0042272001057/amy-s-soy-cheeze-pizza	Amy's, soy cheeze pizza	amy-s,amy-s-kitchen-inc	NA	NA	NA	1	b	NA	8.94	0.81	2.44	9.76	30.08	987	1.2	0.48	1008.06	NA	m	l	l	m	f		
0042272003556	http://world-en.openfoodfacts.org/product/0042272003556/amy-s-spinach-pizza-rice-crust-with-mozzarella-feta-cheese	Amy's, spinach pizza rice crust with mozzarella & feta cheese	amy-s,amy-s-kitchen-inc	NA	NA	NA	3	c	NA	8.28	3.55	2.96	8.28	26.04	891	0.9325	0.373	889.80	NA	m	m	l	m	f		f
0042272013289	http://world-en.openfoodfacts.org/product/0042272013289/amy-s-spinach-pizza-with-veggie-crust-amy-s-kitchen	Amy's Spinach Pizza with Veggie Crust	amy-s-kitchen	NA	NA	en:organic,en:vegetarian,en:no-gluten	2	b	339 grams	8.85	3.54	4.42	7.08	26.5	888	1.04	0.416	898.31	t	m	m	l	m	f	t	
0075450199659	http://world-en.openfoodfacts.org/product/0075450199659/ancient-grain-pizza-with-cheese-and-mushrooms	Ancient grain pizza with cheese and mushrooms	NA	NA	NA	NA	-2	a	NA	12.39	3.1	1.77	9.73	20.35	1000	0.885	0.354	969.79	NA	m	m	l	m	f	f	t
0846897013026	http://world-en.openfoodfacts.org/product/0846897013026/apple-blueberry-crumb-pie-souhegan-management-corporation	Apple Blueberry Crumb Pie	souhegan-management-corporation	NA	NA	NA	14	d	NA	14.12	5.88	20	3.53	48.24	1377	0.5	0.2	1402.53	NA	m	h	h	m	f	t	t
0815360011999	http://world-en.openfoodfacts.org/product/0815360011999/apple-cranberry-lattice-pie-rocky-mountain-pies	Apple Cranberry Lattice Pie	rocky-mountain-pies	NA	NA	NA	9	c	NA	13.97	3.68	19.85	2.21	38.24	1109	0.50546	0.202184	1204.54	NA	m	m	h	m	f		t
0796220085001	http://world-en.openfoodfacts.org/product/0796220085001/apple-cranberry-pie-archer-farms	Apple Cranberry Pie	archer-farms	NA	NA	NA	11	d	NA	11.85	5.19	16.3	1.48	33.33	1054	0.4825	0.193	1030.22	NA	m	h	h	m			t
0815360004427	http://world-en.openfoodfacts.org/product/0815360004427/apple-crumb-pie-harmons	Apple Crumb Pie	harmons	NA	NA	NA	13	d	NA	15.97	3.78	23.53	2.52	45.38	1389	0.41	0.164	1405.19	NA	m	m	h	m			t
0815360013283	http://world-en.openfoodfacts.org/product/0815360013283/apple-crumb-pie-rocky-mountain-pies	Apple Crumb Pie	rocky-mountain-pies	NA	NA	NA	13	d	NA	13.6	7.2	16	3.2	37.6	1172	0.5	0.2	1196.8	NA	m	h	h	m			t
0844451080033	http://world-en.openfoodfacts.org/product/0844451080033/apple-crumb-pie-satis-pie	Apple Crumb Pie	satis-pie	NA	NA	NA	8	c	NA	10.4	4	18.4	2.4	37.6	1071	0.17	0.068	1064.8	NA	l	m	h	m			t
0011225129094	http://world-en.openfoodfacts.org/product/0011225129094/apple-crumb-pie-sweet-p-s-bake-shop	Apple Crumb Pie	sweet-p-s-bake-shop	NA	NA	NA	7	c	NA	12.5	5.88	8.82	2.21	33.82	1046	0.46	0.184	1075.01	NA	m	h	m	m	f		t
0051933230729	http://world-en.openfoodfacts.org/product/0051933230729/apple-fruit-pie-gold-leaf	Apple Fruit Pie	gold-leaf	NA	NA	NA	22	e	NA	15.04	8.85	26.55	2.65	52.21	1481	1.195	0.478	1489.10	NA	m	h	h	m			t
0077317042719	http://world-en.openfoodfacts.org/product/0077317042719/apple-lattice-specialty-select	Apple lattice	specialty-select	NA	NA	NA	13	d	NA	10.67	5.33	21.33	2.67	37.33	1117	0.5325	0.213	1074.79	NA	m	h	h	m	f		t
0815360012248	http://world-en.openfoodfacts.org/product/0815360012248/apple-lattice-pie-rocky-mountain-pies	Apple Lattice Pie	rocky-mountain-pies	NA	NA	NA	13	d	NA	16	8	17.6	2.4	39.2	1339	0.4	0.16	1299.2	NA	m	h	h	m			f
0078742100463	http://world-en.openfoodfacts.org/product/0078742100463/apple-lattice-pie-the-bakery	Apple Lattice Pie	the-bakery	NA	NA	NA	7	c	NA	12.31	5.38	0.77	2.31	32.31	996	0.615	0.246	1044.01	NA	m	h	l	m	f		t
0891796002886	http://world-en.openfoodfacts.org/product/0891796002886/apple-pie-3-fellers	Apple Pie	3-fellers	NA	NA	NA	13	d	NA	11.69	4.55	24.68	2.6	42.86	1197	0.4953	0.19812	1205.35	NA	m	m	h	m	f		
0077317085105	http://world-en.openfoodfacts.org/product/0077317085105/apple-pie-bakery-fresh	Apple Pie	bakery-fresh	NA	NA	fr:entrepreneurs-engages	9	c	NA	11.86	5.93	4.24	1.69	38.14	1029	0.635	0.254	1115.93	f	m	h	l	m	f		t
0783045480227	http://world-en.openfoodfacts.org/product/0783045480227/apple-pie-bonerts	Apple Pie	bonerts	NA	NA	NA	15	d	NA	15.04	7.08	19.47	1.77	36.28	1222	0.465	0.186	1203.33	NA	m	h	h	m			t
0783045618064	http://world-en.openfoodfacts.org/product/0783045618064/apple-pie-bonert-s-incorporated	Apple Pie	bonert-s-incorporated	NA	NA	NA	13	d	NA	14.63	6.5	19.51	1.63	35.77	1155	0.4475	0.179	1177.11	NA	m	h	h	m			t
0783045628025	http://world-en.openfoodfacts.org/product/0783045628025/apple-pie-bonert-s-incorporated	Apple Pie	bonert-s-incorporated	NA	NA	NA	15	d	NA	17.65	8.09	17.65	2.21	35.29	1293	0.4775	0.191	1290.55	NA	m	h	h	m	f		t
0783045120062	http://world-en.openfoodfacts.org/product/0783045120062/apple-pie-bonert-s-slice-of-pie	Apple Pie	bonert-s-slice-of-pie	NA	NA	NA	13	d	NA	15.08	7.14	18.25	1.59	34.13	1163	0.4175	0.167	1165.20	NA	m	h	h	m			t
0092825109020	http://world-en.openfoodfacts.org/product/0092825109020/apple-pie-brookshire-s-bakery	Apple Pie	brookshire-s-bakery	NA	NA	NA	12	d	NA	12.3	6.56	13.93	2.46	34.43	1063	0.5125	0.205	1082.23	NA	m	h	h	m			t
0092825109068	http://world-en.openfoodfacts.org/product/0092825109068/apple-pie-brookshire-s-bakery	Apple Pie	brookshire-s-bakery	NA	NA	NA	13	d	NA	12.9	7.26	13.71	2.42	34.68	1079	0.505	0.202	1108.00	NA	m	h	h	m			t
0070953605010	http://world-en.openfoodfacts.org/product/0070953605010/apple-pie-carolina-foods-inc	Apple Pie	carolina-foods-inc	NA	NA	NA	17	d	NA	15.04	7.96	27.43	1.77	53.98	1481	0.375	0.15	1504.23	NA	m	h	h	m	f		t
5051379044152	http://world-en.openfoodfacts.org/product/5051379044152/apple-pie-fresh	Apple Pie	fresh	NA	NA	NA	12	d	NA	18.7	8.94	3.25	2.44	23.58	1088	0.59	0.236	1134.24	NA	m	h	l	m	f		t
5051379107871	http://world-en.openfoodfacts.org/product/5051379107871/apple-pie-fresh-foods-llc	Apple Pie	fresh-foods-llc	NA	NA	NA	11	d	NA	10.57	5.69	13.01	2.44	35.77	1054	0.265	0.106	1040.66	NA	l	h	h	m	f		t
0804551757396	http://world-en.openfoodfacts.org/product/0804551757396/apple-pie-heidis-pies	Apple Pie	heidis-pies	NA	NA	NA	11	d	NA	11.01	4.85	17.62	1.32	29.07	883	0.695	0.278	924.00	NA	m	m	h	m			f
0014821840189	http://world-en.openfoodfacts.org/product/0014821840189/apple-pie-hill-valley-inc	Apple Pie	hill-valley-inc	NA	NA	NA	13	d	NA	12.39	7.08	3.54	2.65	38.05	1146	1.085	0.434	1150.33	NA	m	h	l	m	f	t	t
